annual_inc,loan_status,desc,open_acc,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,last_pymnt_d,last_credit_pull_d,bins
90000.0,1,13195,7,15,10917.8413,10917.84,10000.0,51,51,1
80400.0,1,13195,10,27,8911.586657,8354.61,8000.0,37,76,0
72000.0,1,14869,17,30,24644.7528,10994.43,20000.0,30,30,2
66840.0,0,6557,10,37,24704.73,24653.85,6191.42,30,25,2
95000.0,1,8601,12,13,17440.76876,17324.5,15000.0,42,42,1
30216.0,1,8459,7,14,21126.94,21126.94,16000.0,75,75,1
53591.0,1,1970,12,33,15673.96467,15673.96,13750.0,20,76,1
56000.0,1,8819,12,36,9601.389437,9601.39,9000.0,31,76,0
30000.0,0,3517,9,13,18514.31,18463.57,9022.46,54,59,2
65000.0,1,10999,9,22,7576.200002,6906.56,6000.0,71,72,0
144000.0,1,12570,21,35,25680.148409999998,25680.15,21000.0,26,26,2
45000.0,1,8343,7,26,9462.180002,9462.18,8400.0,58,70,0
44000.0,1,6485,24,46,9339.103158,9339.1,7500.0,37,76,0
126000.0,1,4141,18,29,10492.27,10216.51,8725.0,66,73,1
55000.0,1,13195,17,27,2210.26,2210.26,2200.0,16,2,0
48000.0,1,8019,15,30,3599.95344,3599.95,3250.0,47,71,0
70000.0,1,11176,8,16,17276.18389,16586.34,14400.0,38,76,1
70000.0,1,3869,6,14,4911.460224,4911.46,4000.0,42,76,0
56000.0,1,13699,9,26,1749.750265,1509.05,1500.0,22,22,0
147000.0,1,11972,28,37,31617.1088,31617.11,24000.0,44,44,2
102000.0,1,13195,6,37,18514.51048,18514.51,15000.0,43,69,1
191000.0,1,2851,13,36,39012.00597,38753.84,34000.0,26,26,3
48600.0,1,6526,9,23,6936.613933,6333.76,6000.0,32,75,0
52000.0,1,6949,11,35,7383.6583709999995,7383.66,7000.0,35,76,0
27000.0,1,2845,8,14,10111.30789,10111.31,8000.0,72,72,0
70000.0,1,2105,14,36,43790.887989999996,43754.4,29999.55,75,75,3
30000.0,0,13195,8,26,2095.23,2086.53,914.85,17,14,0
72000.0,0,11083,13,41,32202.35,32202.35,13832.29,64,66,3
61284.0,1,11307,22,30,19590.080009999998,19590.08,15000.0,50,76,1
42000.0,1,8589,18,43,9970.658073999999,9970.66,9100.0,58,58,0
65760.0,1,6572,12,37,40470.08281,40142.27,33950.0,41,41,3
45000.0,0,3884,21,46,15897.68,15417.78,6545.58,46,51,2
80000.0,1,5230,9,17,14121.71727,14057.53,11000.0,40,39,1
32000.0,1,2548,18,56,9121.136799,8826.04,8500.0,18,53,0
60000.0,1,14284,13,42,6383.566029,2979.06,6000.0,79,41,0
44400.0,1,13195,3,11,2829.1182670000003,2829.12,2500.0,35,38,0
48000.0,1,13195,3,4,7772.146806999999,7772.15,5600.0,42,41,0
106000.0,1,3587,15,30,10582.7091,10582.71,10000.0,19,19,1
100000.0,1,8815,8,18,13263.95464,13181.05,12000.0,58,71,1
44000.0,0,4266,6,8,5099.29,5099.29,3005.17,29,72,1
48000.0,1,14222,5,7,5942.401911,5942.4,5000.0,30,72,0
88000.0,1,514,9,29,11438.57285,11209.8,10000.0,40,39,1
130490.0,0,2790,11,33,41851.84,41822.13,25492.39,66,76,3
46560.0,0,5630,5,10,31750.42,24079.37,22033.33,67,61,2
55992.0,1,13453,4,7,5969.507844,5730.73,5000.0,31,31,0
32976.0,0,13195,14,37,11704.26,11684.87,5812.65,54,59,1
65004.0,1,6078,6,18,4397.383368,4397.38,3600.0,49,53,0
44000.0,1,761,9,22,11927.18633,11897.37,10000.0,37,76,1
68000.0,1,13195,5,20,11795.193959999999,11795.19,10000.0,53,53,1
50740.0,1,14317,9,25,6707.452018999999,6372.08,6000.0,10,11,0
24000.0,1,5747,8,22,8744.910003,8744.91,6000.0,65,65,0
37740.0,1,13195,5,8,11566.26518,11174.49,9600.0,35,76,1
32000.0,1,17,5,6,17332.50558,17288.68,15000.0,17,62,1
21408.0,1,6632,8,15,1770.5842129999999,1770.58,1500.0,41,45,0
50207.0,1,1812,12,32,20513.75452,20510.7,15000.0,38,76,1
52000.0,1,13195,11,26,22077.88004,21893.9,15000.0,73,75,1
30000.0,0,13195,20,36,5766.5,5766.5,4667.2,36,76,0
10000.0,1,3324,4,5,3660.1074329999997,3660.11,3250.0,44,64,0
60000.0,1,14645,18,37,7855.852951999999,7835.06,7000.0,32,76,0
18000.0,0,15428,9,16,438.24,375.16,311.19,78,76,0
45000.0,0,15669,5,9,6474.6,6387.92,5220.69,34,43,0
120000.0,0,7094,10,27,13897.53,13642.18,9828.28,46,51,1
95000.0,1,7475,9,23,8958.535874,8958.54,7200.0,59,72,0
84000.0,1,5428,9,22,11565.64,11565.64,8000.0,65,72,0
45000.0,1,13195,15,40,11053.31,11053.31,10000.0,64,50,1
33600.0,1,13195,9,38,9669.490568000001,9535.19,9000.0,19,58,0
95000.0,1,11008,12,17,22255.24515,22255.25,17200.0,50,76,1
74000.0,1,8512,16,24,30190.27801,29888.38,25000.0,58,58,2
40000.0,1,10863,9,17,12712.61,12712.61,10000.0,66,66,1
81996.0,1,13195,9,21,11163.85089,11163.85,10000.0,51,52,1
105144.0,1,6982,11,37,22613.1855,21985.04,18000.0,42,41,2
126251.0,1,12223,2,4,27747.94,27609.2,20000.0,74,72,2
54000.0,1,6287,15,28,26077.500640000002,22553.76,20000.0,67,76,2
34800.0,0,13195,10,23,12163.69,12163.69,9744.67,41,45,1
42000.0,1,3781,9,19,7503.923064,7503.92,6400.0,29,72,0
40000.0,1,7732,7,13,4479.964801,4479.96,4000.0,47,47,0
41000.0,1,3103,8,17,5344.535620000001,5344.54,4500.0,14,72,0
40000.0,1,1146,6,12,4703.910242,4563.91,4200.0,39,47,0
44004.0,1,13195,9,14,10344.47073,10344.47,9275.0,52,51,1
28650.0,1,2561,10,34,8718.616222,8718.62,8000.0,24,73,0
70000.0,1,9906,11,26,5823.927801,5823.93,5200.0,57,57,0
27259.44,1,6145,6,10,2768.32912,2768.33,2400.0,47,73,0
110000.04,1,4412,14,37,29865.14918,29566.5,25000.0,42,72,2
38000.0,1,9107,9,33,6930.645665000001,6930.65,6200.0,17,17,0
24000.0,1,13195,6,11,1559.184401,1559.18,1450.0,27,66,0
60000.0,0,8869,7,35,6193.87,6193.87,2478.79,36,47,1
39600.0,1,13935,17,48,9488.111194,9177.68,8250.0,24,24,0
74000.0,1,13195,8,19,17423.80586,17151.56,16000.0,32,32,1
30000.0,1,13195,5,8,3664.4188520000002,3664.42,3000.0,58,67,0
75000.0,1,11102,11,31,34516.81678,34482.3,25000.0,58,72,2
37000.0,1,10719,6,25,7284.871418000001,7284.87,6400.0,54,76,0
80000.0,1,13195,5,5,12440.39685,12440.4,12000.0,27,76,1
135000.0,1,5146,9,28,15455.33,15416.69,10000.0,65,66,1
37000.0,0,8190,13,27,7718.75,7659.47,6472.61,32,76,1
44000.0,1,13778,9,24,8329.108856,523.85,7000.0,20,20,0
42000.0,1,12195,7,20,10893.10321,10348.45,10000.0,26,53,1
40000.0,1,13195,13,32,10067.84264,10067.84,8500.0,32,72,0
60000.0,1,13195,10,30,18776.09463,18713.51,15000.0,47,72,1
86000.0,1,6970,5,16,3099.118605,3099.12,2650.0,24,32,0
45760.0,1,13195,14,25,9747.15981,9747.16,9300.0,30,74,1
92800.0,1,13561,14,25,13804.507880000001,13500.81,12500.0,10,76,1
68686.0,1,13396,12,31,6208.942922,1086.57,6000.0,83,47,0
63000.0,1,2127,12,19,14414.6771,13204.07,12800.0,43,43,1
62699.0,1,4767,17,34,20112.86004,20078.77,14750.0,75,75,1
140000.0,1,7818,21,50,15665.306040000001,15525.44,14000.0,42,42,1
72000.0,1,14018,11,25,23878.03138,22922.91,20000.0,25,76,2
90000.0,1,14910,11,37,12516.106090000001,12516.11,11400.0,51,53,1
84012.0,1,15806,18,37,43803.50064,40967.14,35000.0,49,61,3
31500.0,1,1251,6,17,7860.869255,7860.87,7200.0,51,51,0
60000.0,1,13195,8,25,6420.5443270000005,5887.72,6025.0,32,32,0
60000.0,1,11033,8,25,11380.274220000001,10004.25,10775.0,28,32,1
49000.0,1,13195,4,20,5877.016052,5877.02,4000.0,70,70,0
51000.0,1,1577,6,23,6757.007716,6644.39,6000.0,43,43,0
50000.0,1,13195,8,25,11021.30568,10993.75,10000.0,51,51,1
60000.0,1,13195,9,19,18322.420009999998,18261.35,15000.0,64,72,1
70000.0,0,13195,6,26,219.11,219.11,74.62,17,76,0
45000.0,1,13195,4,13,2815.424568,2815.42,2500.0,36,36,0
52700.0,1,6035,14,14,9304.363528,9274.15,7700.0,38,72,0
31008.0,0,13195,13,20,7066.2,5566.59,4186.78,21,76,2
74880.0,1,13195,18,24,3682.8442579999996,3682.84,3500.0,23,45,0
45000.0,1,9141,4,27,25582.11589,25582.12,22500.0,34,34,2
60000.0,1,13195,11,35,7071.17489,7059.02,6000.0,36,76,0
56000.0,1,16150,9,20,5052.314282,4827.77,4500.0,2,2,0
39996.0,1,11099,8,19,7216.096237999999,7216.1,6000.0,57,71,0
60000.0,1,11090,4,13,25005.401840000002,25005.4,21000.0,50,50,2
76092.0,1,3414,6,24,19052.76672,19021.84,15400.0,33,33,1
45600.0,0,16041,3,25,4073.98,677.96,2938.05,99,76,0
53000.0,0,11904,5,14,9622.45,9613.3,3946.3,39,42,2
80000.0,1,13195,8,14,9048.818486,9048.82,6800.0,54,54,0
42000.0,1,13195,11,24,14588.554869999998,14364.12,13000.0,54,76,1
149000.0,1,7554,7,39,25686.18254,25627.13,21750.0,43,43,3
110313.0,1,13195,22,35,12536.03634,12536.04,8800.0,75,75,0
95000.0,1,791,13,24,19507.52501,19507.53,17000.0,44,76,1
135000.0,1,729,11,27,24269.5393,24211.75,21000.0,43,43,2
110313.0,1,4658,18,31,15156.54961,14892.19,11625.0,57,75,2
780000.0,1,283,15,24,1014.781742,1014.78,1000.0,7,7,0
95000.0,1,210,6,18,9150.132371,9035.76,8000.0,26,26,0
74000.0,1,102,10,24,3968.695679,3968.7,3500.0,15,67,0
21000.0,1,10391,5,12,4509.371558,4509.37,3500.0,50,76,0
48000.0,1,13195,10,22,4181.677637,4181.68,3500.0,41,50,0
60000.0,1,9488,9,20,14472.95,13916.49,12350.0,67,67,2
73500.0,1,13195,12,36,10732.671620000001,10598.52,10000.0,19,19,1
90000.0,1,9045,13,33,4421.306233,4421.31,4000.0,57,65,0
40500.0,1,11980,8,9,22863.335880000002,22769.38,18250.0,27,27,2
95000.0,1,1083,16,57,13396.722890000001,13340.9,12000.0,51,51,1
83000.0,1,14554,3,19,7989.945253,2358.15,7200.0,3,3,0
95000.0,1,6695,16,35,13541.971130000002,13541.97,12000.0,38,76,1
55000.0,0,9844,8,26,2886.77,2651.93,1390.01,18,76,1
88000.0,1,13195,3,22,18676.17798,18676.18,15000.0,52,52,1
45600.0,1,7169,6,25,8107.390463,8107.39,7500.0,52,73,0
36000.0,1,13195,10,14,1981.3912649999997,1981.39,1800.0,42,42,0
35000.0,1,1010,4,6,3134.577294,3134.58,2500.0,39,39,0
33000.0,1,9332,17,33,10868.47598,10868.48,9000.0,57,76,0
25200.0,0,13195,5,7,715.06,714.03,370.97,10,19,0
120000.0,1,9386,7,34,2445.783109,2445.78,2200.0,52,58,0
52000.0,1,13195,11,25,14905.25999,14624.62,11950.0,58,58,1
73000.0,1,7840,13,36,44396.979980000004,43942.36,35000.0,63,63,3
73000.0,1,6453,13,36,23310.73,23032.62,23050.0,13,63,3
54000.0,1,9613,5,15,30414.112810000002,30414.11,27000.0,57,57,3
85000.0,1,3623,14,34,23317.790530000002,23201.2,20000.0,44,72,2
46000.0,0,2012,11,16,14039.66,13962.6,11161.5,29,26,1
65000.0,0,7105,3,15,12999.18,12184.85,6231.39,22,72,2
10800.0,1,13195,7,16,2819.4550449999997,2819.46,2500.0,39,39,0
75000.0,1,13195,11,22,26127.44253,25787.24,19200.0,38,76,2
69996.0,0,6097,4,8,19567.63,19294.93,12199.44,54,59,2
59200.0,1,13195,6,14,17462.97434,17026.4,15000.0,26,26,1
60000.0,0,13195,9,31,5967.12,5957.88,4934.32,17,76,1
110000.0,1,16156,5,22,6412.768458,5655.0,4999.99,31,27,0
28224.0,1,4023,4,12,7047.777701999999,7047.78,5000.0,41,41,0
240000.0,1,13195,11,26,5585.523919,5585.52,5000.0,40,39,0
69582.0,0,3071,7,19,3868.99,3861.14,2285.76,2,20,1
40000.0,1,8619,7,12,14631.83476,14631.83,12800.0,58,72,1
62400.0,1,11296,9,28,11129.59,11129.59,8000.0,73,73,0
80607.0,1,15635,9,32,6415.090279999999,6308.17,6000.0,3,3,0
45000.0,1,14614,5,13,3364.7405439999998,3336.7,3000.0,15,15,0
90000.0,1,15541,7,12,5640.5105619999995,5167.37,5000.0,21,76,0
90000.0,0,5408,19,44,880.84,796.36,394.33,11,76,2
49000.0,1,11051,5,16,2143.300483,2143.3,1800.0,50,65,0
90000.0,1,1074,9,21,24821.70523,24790.68,20000.0,41,60,2
45200.0,1,14568,8,13,4978.620439,4689.95,4000.0,21,63,0
30000.0,1,9606,14,25,14477.4552,14477.46,11100.0,45,45,1
96000.0,1,8476,4,20,8120.656545000001,7830.63,7000.0,58,58,0
38000.0,1,4377,16,29,22059.43595,22031.86,20000.0,32,76,2
33600.0,1,12437,6,15,6130.407717,6095.97,5000.0,33,56,0
21600.0,1,12119,8,12,6005.397215999999,6005.4,4900.0,52,52,0
42000.0,1,8768,16,46,6711.914277,6711.91,6500.0,32,50,0
80000.0,1,13195,12,32,40100.99284,40100.99,34250.0,41,76,3
19800.0,1,2150,9,10,5065.341193,5065.34,4000.0,39,37,0
65000.0,1,13195,9,21,7553.441954000001,7553.44,6000.0,54,58,0
69996.0,1,1022,11,23,23171.997209999998,23172.0,20399.98,33,50,2
32244.0,1,12713,9,18,13040.12903,12893.28,11099.95,20,58,1
101000.0,0,14167,11,29,3223.85,3098.17,1665.46,11,76,2
60000.0,1,14906,9,9,13813.154380000002,1733.47,12750.0,77,77,1
58000.0,1,2000,11,21,9297.462857999999,9239.35,8000.0,47,72,0
39996.0,0,12800,21,43,6197.4,6081.14,4796.33,19,17,0
33000.0,1,13195,9,12,10314.104220000001,10277.27,7000.0,70,76,0
20796.0,1,4212,5,9,8446.315127,8200.62,7500.0,42,76,0
10000.0,0,13195,15,21,1262.6,1262.6,927.17,27,32,0
30600.0,1,4441,3,9,11882.74,11868.01,8000.0,66,76,0
36000.0,0,13195,5,7,4492.66,4492.66,2554.11,38,76,0
13000.0,1,8563,3,10,3329.434667,3329.43,2800.0,32,38,0
19800.0,1,3426,6,6,8192.713936,7917.03,6800.0,24,24,0
65000.0,1,12903,3,14,5969.516682,4228.58,5000.0,28,28,0
73660.0,1,14727,15,19,14802.45826,4458.07,12000.0,19,19,1
50000.0,1,13195,6,21,11616.14039,11529.02,10000.0,55,76,1
72000.0,1,6132,8,17,18469.50001,18403.54,14000.0,61,65,1
102000.0,1,13195,9,14,28408.42,28408.42,20000.0,58,58,2
56004.0,1,4399,5,15,12970.77,12858.45,10000.0,66,70,1
30000.0,1,5964,10,11,5102.029138,5102.03,4275.0,41,71,0
67380.0,1,13195,15,19,16083.73999,16083.74,12000.0,63,76,1
50000.0,0,15749,3,7,911.52,902.42,442.36,4,5,0
43500.0,1,862,10,19,12779.68873,12718.54,10450.0,39,76,1
39000.0,0,2299,7,18,482.4,482.4,406.63,18,72,0
50000.0,1,5651,9,19,12232.84504,12201.95,9899.99,41,41,1
18000.0,1,13195,2,4,2232.708945,1953.62,2000.0,48,48,0
50000.0,1,122,7,24,5590.586144,5577.5,5000.0,33,74,0
65500.0,1,13195,16,27,20002.80431,19941.79,17600.0,35,34,1
157500.0,1,8474,9,23,11568.167109999999,11539.25,10000.0,44,76,1
60000.0,1,10435,11,22,15651.47926,15493.7,12400.0,38,65,1
48000.0,1,12172,13,46,14679.98,14679.98,10000.0,60,74,1
54000.0,1,11889,6,13,5450.736785,5423.48,5000.0,46,46,0
90000.0,1,11592,9,17,7755.387789,7189.9,7200.0,33,33,0
36000.0,1,5112,2,8,7160.758439,7101.09,6000.0,41,69,0
70000.0,1,13195,12,42,13554.2661,13554.27,13000.0,30,30,1
47000.0,1,13195,5,16,15019.855269999998,14731.01,12999.99,56,56,1
30000.0,0,10883,14,20,5145.92,5145.92,4076.93,42,46,0
38400.0,1,3388,7,9,15264.126059999999,15139.38,13000.0,56,54,1
50000.0,0,1008,14,19,3117.32,3109.13,1067.54,17,14,2
35364.0,1,4311,11,38,13035.31451,13035.31,10500.0,51,72,1
122500.0,1,13195,8,14,11600.36642,11600.37,10000.0,51,67,1
85000.0,1,7834,13,31,9564.319371,9564.32,8000.0,59,76,0
85000.0,1,13195,7,32,7082.59,7082.59,7000.0,22,31,0
71400.0,1,6326,5,9,6064.010966,6064.01,5000.0,49,76,0
56880.0,1,13195,9,20,6560.998583,6561.0,5600.0,54,72,0
95100.0,1,4073,10,21,27612.30093,27612.3,20000.0,52,62,2
140000.0,1,1104,9,42,8671.601012000001,8671.6,8000.0,36,36,0
64200.0,1,14953,4,8,4509.722117,3946.01,4000.0,33,76,0
83004.0,0,13195,7,16,17926.07,17926.07,9591.29,55,54,2
51000.0,1,3368,18,32,17753.20946,17723.62,15000.0,31,76,1
108000.0,1,2545,15,37,12093.6669,12093.67,9950.0,24,24,1
150000.0,1,2353,11,28,11139.14696,11055.6,10000.0,36,43,1
171200.0,1,12291,22,46,16997.30445,16917.62,16000.0,7,76,1
205000.0,1,6086,6,14,21419.82389,21419.82,17600.0,37,41,1
55640.0,1,12563,10,19,23303.071340000002,23040.91,20000.0,22,76,2
89000.0,1,13314,10,24,22293.81487,16461.84,19199.99,20,62,2
93000.0,0,13195,14,35,5864.39,3986.19,4140.82,16,72,2
90000.0,0,15885,10,36,13971.72,9445.18,11847.89,23,28,2
42000.0,1,3166,9,15,14466.384119999999,14466.38,10000.0,54,72,1
60000.0,1,13195,3,16,7332.6657780000005,7332.67,6000.0,36,76,0
50000.0,0,13195,11,21,880.88,880.88,760.16,36,76,0
60000.0,0,1848,7,8,18924.18,18905.26,2060.24,10,76,2
108000.0,1,13195,13,38,35844.40702,35844.41,30000.0,33,33,3
107000.0,1,5993,6,30,13452.736819999998,13452.74,12000.0,24,76,1
86000.0,1,10359,11,21,4913.028012,4913.03,4800.0,19,64,0
101568.0,1,9269,12,28,6667.363471,6667.36,5000.0,62,73,0
67992.0,1,4702,9,34,13452.135719999998,12697.45,12000.0,21,21,1
45996.0,1,5514,12,33,19299.64997,19210.69,14500.0,74,75,2
78000.0,1,4191,3,13,10082.01482,10082.01,7000.0,58,58,0
38000.0,1,13195,5,17,11281.798859999999,11281.8,10000.0,53,53,1
85000.0,1,3403,2,11,18323.28015,18323.28,16000.0,44,44,1
60000.0,1,14082,8,20,10798.83294,10798.83,9500.0,15,55,1
60000.0,1,1467,8,22,7857.29048,7857.29,7000.0,55,55,0
37440.0,1,8242,7,28,16335.792269999998,16335.79,15000.0,43,72,1
42000.0,0,11200,8,13,3195.91,3195.91,1725.63,25,39,1
39996.0,1,15082,6,7,1828.72,1828.72,1800.0,100,101,0
97650.0,1,13195,16,34,13467.48707,13400.15,10000.0,51,71,1
64000.0,1,13195,9,17,7175.3712319999995,7175.37,6625.0,41,63,0
60000.0,1,8311,10,27,20015.036340000002,20015.04,15000.0,52,72,1
61500.0,1,11204,9,27,17468.77541,17468.78,12650.0,59,76,1
45000.0,1,13195,11,17,26848.0499,26814.49,20000.0,49,76,2
38400.0,1,13195,9,23,11163.73225,11163.73,10000.0,51,76,1
111000.0,1,13195,19,57,17583.58483,17554.28,15000.0,43,43,1
74603.0,1,15511,22,30,6913.999234999999,6914.0,5300.0,52,76,0
48000.0,1,8961,7,17,15334.12,15295.78,10000.0,70,70,1
101000.0,1,763,12,43,15344.29125,15312.32,12000.0,59,59,1
30000.0,1,13195,8,27,5769.67917,5769.68,4900.0,55,75,0
40610.0,1,2770,4,7,3831.288914,3283.96,3500.0,27,72,0
88000.0,1,7172,3,4,6247.464497999999,6247.46,5000.0,35,48,0
55000.0,1,13195,10,20,13787.97035,13787.97,12000.0,43,73,1
75000.0,0,13195,24,40,2598.24,2598.24,201.33,14,76,0
73073.26,1,3340,7,22,4546.082564,4546.08,4200.0,42,42,0
60000.0,1,7628,14,28,8686.031503,8686.03,8000.0,59,74,0
32346.0,0,13195,8,16,6471.57,6471.57,3400.63,67,61,0
34000.0,1,12602,9,22,11854.66707,11819.39,10000.0,31,76,1
80000.0,1,157,20,41,6365.510771,6365.51,6000.0,15,46,0
65000.0,1,13195,10,14,13230.12328,13230.12,10400.0,57,76,1
43000.0,1,7406,12,37,7328.918456,7328.92,6000.0,59,59,0
32500.0,1,928,11,32,5559.94825,5448.75,5000.0,34,70,0
75000.0,1,13195,10,28,10424.19068,10342.75,9600.0,38,64,1
22000.0,1,7786,7,24,4469.042792,4469.04,4000.0,51,67,0
300000.0,1,5018,9,24,33406.00255,31921.75,25000.0,51,76,2
36000.0,1,12403,6,12,11379.82205,11180.67,10000.0,33,45,1
35004.0,1,12988,4,10,7151.734795,6734.02,6000.0,27,65,0
40999.92,1,13195,5,8,7905.188735,7905.19,6250.0,37,61,0
120000.0,1,13195,14,33,21136.43661,21136.44,17999.98,51,70,2
60000.0,1,13195,5,17,2751.789248,2751.79,2400.0,43,76,0
99000.0,1,2628,4,12,7626.7464390000005,7327.12,7000.0,24,24,0
45000.0,1,15724,10,15,7237.622955,7237.62,6000.0,45,51,0
51000.0,1,856,7,15,11096.12947,10874.21,10000.0,19,19,1
42000.0,1,15792,13,30,5000.98644,4946.63,4600.0,92,76,0
37000.0,1,13874,13,30,7713.733168000001,2946.24,7200.0,93,76,0
36000.0,1,13195,7,11,9259.676409,9131.07,7200.0,70,70,0
130000.0,1,15868,19,32,7282.052351,4288.53,6000.0,14,14,0
34404.0,1,12873,7,10,9366.569848000001,8687.73,7499.99,31,73,0
36000.0,1,265,13,25,12595.69477,12595.69,10000.0,26,26,1
61000.0,1,13195,5,9,10459.07807,10459.08,9500.0,32,65,1
154000.0,1,13195,15,29,4671.219641,4642.02,4000.0,47,76,0
56000.0,1,13720,19,32,18161.92855,17509.68,14999.99,35,76,1
62800.0,1,11736,10,18,16902.98001,16902.98,14000.0,50,76,1
98450.0,1,10338,9,57,3098.646385,3098.65,2700.0,43,62,0
165000.0,1,4689,7,25,9987.287404,9987.29,9600.0,31,53,1
81000.0,1,13195,4,14,19129.0683,18969.66,18000.0,18,56,2
53000.0,1,13195,10,32,8761.770143000002,8761.77,8000.0,59,63,0
125000.0,1,3219,7,18,21953.34446,21843.58,20000.0,19,75,2
58800.0,0,7354,11,17,770.52,770.52,583.73,31,76,0
24000.0,1,13195,7,9,3334.775227,3334.78,2700.0,50,73,0
32400.0,1,10468,15,36,10858.769390000001,10858.77,10000.0,38,73,1
62400.0,1,11464,18,37,10472.955259999999,10442.15,8500.0,38,76,0
50000.0,1,13195,10,19,7328.918455,7328.92,6000.0,54,69,0
106452.0,1,13195,6,31,9203.730004000001,9203.73,7000.0,67,72,0
72500.0,1,13195,9,23,17291.06,16982.29,14000.0,62,62,1
50000.0,1,28,4,15,5904.782176,5904.78,5000.0,34,65,0
19200.0,0,10180,12,33,1541.46,1541.46,915.75,25,39,0
74000.0,1,8338,8,20,9620.535286,9620.54,9000.0,21,21,0
38004.0,1,14379,12,21,6642.199522999999,6612.55,5600.0,14,14,0
50000.0,1,13195,10,15,10025.68247,9775.04,9000.0,47,51,0
45000.0,1,13195,11,15,2442.918987,2442.92,2000.0,58,58,0
33000.0,0,13195,16,40,1672.51,1672.51,1001.92,22,76,1
34132.8,1,2254,9,10,14067.08094,13832.63,12000.0,36,61,1
50000.0,1,13195,8,25,5597.19,5597.19,5000.0,58,50,0
320000.0,0,2261,12,27,27171.41,26514.71,10457.37,23,76,2
65000.0,0,10615,9,25,4445.63,4445.63,2876.3,35,76,1
32000.0,1,3885,17,24,7843.674623999999,7843.67,6625.0,26,76,0
445000.0,1,13195,10,29,21950.294990000002,21762.59,19000.01,38,38,2
108000.0,1,13195,7,28,4495.592708,4495.59,4000.0,26,36,0
27840.0,1,951,4,15,7460.385814,7367.13,6000.0,31,57,0
57000.0,1,13195,7,24,12653.184640000001,12653.18,10000.0,46,76,1
114000.0,1,13195,9,34,8881.709975,8881.71,8000.0,24,76,0
98000.0,1,13195,7,33,20040.69985,20040.7,14000.0,52,76,1
16800.0,1,10510,2,5,4324.025533,4102.28,3900.0,13,51,0
67641.6,1,13560,7,24,11280.98513,11139.97,10000.0,30,32,1
46000.0,1,10211,7,16,20276.07001,20276.07,18000.0,50,76,2
24000.0,1,13785,4,20,7258.242376,7258.24,7000.0,36,72,0
52250.0,1,10499,7,14,12808.885390000001,12713.3,10050.0,62,69,1
62000.0,1,5655,7,11,9413.676249,9413.68,8000.0,44,76,0
88365.0,1,11838,6,15,14688.341530000002,14688.34,12000.0,45,71,1
32304.0,1,870,9,13,17126.16286,16526.75,15000.0,36,36,1
132000.0,0,13195,18,39,2211.12,2211.12,1480.82,28,76,0
39996.0,1,3520,8,11,8491.486443000002,8221.57,7000.0,43,56,0
20800.0,0,15579,5,10,7028.47,7004.07,6103.91,47,51,0
60000.0,1,13195,12,43,13720.20945,13520.8,12250.0,42,42,1
75000.0,1,5165,8,26,19394.58642,19394.59,16000.0,40,76,1
52000.0,0,12535,10,38,482.67,476.68,315.44,4,76,1
65000.0,1,16205,7,17,20133.93661,7968.62,16000.0,13,76,1
60000.0,1,12007,9,26,23275.85945,20233.53,19999.99,27,65,2
36000.0,1,11981,3,13,20800.15926,20143.01,18200.0,52,76,2
237000.0,1,13991,11,24,24095.73896,1032.67,21000.0,2,2,2
44724.0,1,12927,3,5,4387.667421,1214.74,3725.0,13,48,0
48000.0,1,13195,14,16,17356.39999,17356.4,14400.0,64,62,1
62972.0,1,1567,29,56,16162.08166,16162.08,15000.0,23,34,1
60000.0,1,10058,6,25,5483.010175,5483.01,4725.0,51,76,0
200000.0,1,13195,8,31,3304.907818,3304.91,3025.0,44,42,0
200000.0,1,11382,8,31,6535.086051,5940.44,5975.0,44,42,0
95000.0,1,6074,5,6,6657.354396,6657.35,6000.0,42,60,0
36000.0,1,11126,15,30,10435.073120000001,10174.96,10000.0,26,26,1
36000.0,1,7044,11,11,1404.4062509999999,1404.41,1200.0,46,46,0
50000.0,1,13423,9,37,4699.385513,1958.44,4000.0,15,76,0
58344.0,1,13195,6,19,13415.33913,13415.34,11975.0,39,39,1
43000.0,0,11650,9,19,4200.0,4200.0,2381.46,60,76,0
52500.0,1,2524,11,17,10546.86636,10491.36,9500.0,48,76,1
47908.0,1,5762,6,14,11900.377709999999,11900.38,10950.0,48,48,1
60000.0,0,1438,3,8,501.62,501.62,195.49,10,76,0
54996.0,1,13195,7,12,20684.01171,20684.01,18000.0,29,72,2
85000.0,1,13195,10,41,14511.68,14511.68,11000.0,65,66,2
55000.0,1,13195,9,26,9262.127956999999,9262.13,8000.0,48,48,0
54000.0,0,8749,14,40,2765.0,2457.21,1606.49,20,76,2
60000.0,1,12132,4,9,13916.444130000002,13883.31,10500.0,44,76,1
80000.0,1,1,4,9,7931.970381,7931.97,6000.0,39,39,0
119000.0,1,13195,4,18,12069.4855,12041.55,10800.0,53,76,1
56000.0,1,5593,6,8,17141.92235,16499.1,14000.0,39,39,1
50000.0,1,13195,12,32,22952.97155,22952.97,20500.0,59,59,2
39996.0,1,13195,5,9,1351.3917509999999,1351.39,1200.0,46,75,0
60000.0,1,5809,11,23,26327.20324,26327.2,20000.0,49,76,2
37500.0,1,13195,5,18,19012.47,18987.12,18750.0,14,76,2
52000.0,1,6803,7,22,18915.19359,18915.19,15000.0,49,72,1
